event_id,user_id,session_id,timestamp,event_type,source
evt_00010377,user_00296,sess_user_00296_20260328000000,2026-03-28 00:00:00,search_query,organic
evt_00010378,user_00296,sess_user_00296_20260405000000,2026-04-05 00:00:00,app_opened,organic
evt_00010379,user_00296,sess_user_00296_20260406000000,2026-04-06 00:00:00,product_clicked,organic
evt_00010380,user_00296,sess_user_00296_20260420000000,2026-04-20 00:00:00,app_opened,organic
evt_00010381,user_00297,sess_user_00297_20251005000000,2025-10-05 00:00:00,push_received,push
evt_00010382,user_00297,sess_user_00297_20251007000000,2025-10-07 00:00:00,order_completed,organic
evt_00010383,user_00297,sess_user_00297_20251012000000,2025-10-12 00:00:00,product_clicked,organic
evt_00010384,user_00297,sess_user_00297_20251014000000,2025-10-14 00:00:00,app_opened,organic
evt_00010385,user_00297,sess_user_00297_20251017000000,2025-10-17 00:00:00,app_opened,push
evt_00010386,user_00297,sess_user_00297_20251019000000,2025-10-19 00:00:00,product_clicked,organic
evt_00010387,user_00297,sess_user_00297_20251104000000,2025-11-04 00:00:00,product_clicked,organic
evt_00010388,user_00297,sess_user_00297_20251114000000,2025-11-14 00:00:00,order_started,organic
evt_00010389,user_00297,sess_user_00297_20251119000000,2025-11-19 00:00:00,product_clicked,email
evt_00010390,user_00297,sess_user_00297_20251124000000,2025-11-24 00:00:00,order_completed,organic
evt_00010391,user_00297,sess_user_00297_20251127000000,2025-11-27 00:00:00,product_clicked,organic
evt_00010392,user_00297,sess_user_00297_20251128000000,2025-11-28 00:00:00,app_opened,push
evt_00010393,user_00297,sess_user_00297_20251129000000,2025-11-29 00:00:00,app_opened,organic
evt_00010394,user_00297,sess_user_00297_20251203000000,2025-12-03 00:00:00,cart_updated,push
evt_00010395,user_00297,sess_user_00297_20251212000000,2025-12-12 00:00:00,app_opened,email
evt_00010396,user_00297,sess_user_00297_20251221000000,2025-12-21 00:00:00,search_query,organic
evt_00010397,user_00297,sess_user_00297_20260102000000,2026-01-02 00:00:00,product_clicked,email
evt_00010398,user_00297,sess_user_00297_20260105000000,2026-01-05 00:00:00,app_opened,organic
evt_00010399,user_00297,sess_user_00297_20260107000000,2026-01-07 00:00:00,app_opened,organic
evt_00010400,user_00297,sess_user_00297_20260113000000,2026-01-13 00:00:00,category_viewed,organic
evt_00010401,user_00297,sess_user_00297_20260116000000,2026-01-16 00:00:00,category_viewed,organic
evt_00010402,user_00297,sess_user_00297_20260129000000,2026-01-29 00:00:00,order_completed,organic
evt_00010403,user_00297,sess_user_00297_20260212000000,2026-02-12 00:00:00,product_clicked,organic
evt_00010404,user_00297,sess_user_00297_20260214000000,2026-02-14 00:00:00,cart_updated,organic
evt_00010405,user_00297,sess_user_00297_20260225000000,2026-02-25 00:00:00,category_viewed,organic
evt_00010406,user_00297,sess_user_00297_20260401000000,2026-04-01 00:00:00,app_opened,email
evt_00010407,user_00297,sess_user_00297_20260409000000,2026-04-09 00:00:00,product_clicked,organic
evt_00010408,user_00297,sess_user_00297_20260411000000,2026-04-11 00:00:00,search_query,push
evt_00010409,user_00298,sess_user_00298_20251009000000,2025-10-09 00:00:00,search_query,organic
evt_00010410,user_00298,sess_user_00298_20251009000000,2025-10-09 00:00:00,product_clicked,organic
evt_00010411,user_00298,sess_user_00298_20251022000000,2025-10-22 00:00:00,category_viewed,email
evt_00010412,user_00298,sess_user_00298_20251023000000,2025-10-23 00:00:00,product_clicked,organic
evt_00010413,user_00298,sess_user_00298_20251025000000,2025-10-25 00:00:00,app_opened,organic
evt_00010414,user_00298,sess_user_00298_20251027000000,2025-10-27 00:00:00,cart_updated,organic
evt_00010415,user_00298,sess_user_00298_20251027000000,2025-10-27 00:00:00,category_viewed,email
evt_00010416,user_00298,sess_user_00298_20251105000000,2025-11-05 00:00:00,app_opened,organic
evt_00010417,user_00298,sess_user_00298_20251116000000,2025-11-16 00:00:00,product_clicked,organic
evt_00010418,user_00298,sess_user_00298_20251117000000,2025-11-17 00:00:00,search_query,organic
evt_00010419,user_00298,sess_user_00298_20251126000000,2025-11-26 00:00:00,app_opened,organic
evt_00010420,user_00298,sess_user_00298_20251206000000,2025-12-06 00:00:00,product_clicked,organic
evt_00010421,user_00298,sess_user_00298_20251209000000,2025-12-09 00:00:00,order_started,organic
evt_00010422,user_00298,sess_user_00298_20251213000000,2025-12-13 00:00:00,product_clicked,organic
evt_00010423,user_00298,sess_user_00298_20251217000000,2025-12-17 00:00:00,order_cancelled,organic
evt_00010424,user_00298,sess_user_00298_20251221000000,2025-12-21 00:00:00,app_opened,organic
evt_00010425,user_00298,sess_user_00298_20251223000000,2025-12-23 00:00:00,app_opened,email
evt_00010426,user_00298,sess_user_00298_20251225000000,2025-12-25 00:00:00,category_viewed,push
evt_00010427,user_00298,sess_user_00298_20251230000000,2025-12-30 00:00:00,category_viewed,email
evt_00010428,user_00298,sess_user_00298_20260110000000,2026-01-10 00:00:00,app_opened,organic
evt_00010429,user_00298,sess_user_00298_20260116000000,2026-01-16 00:00:00,app_opened,organic
evt_00010430,user_00298,sess_user_00298_20260123000000,2026-01-23 00:00:00,app_opened,email
evt_00010431,user_00298,sess_user_00298_20260219000000,2026-02-19 00:00:00,order_completed,organic
evt_00010432,user_00298,sess_user_00298_20260223000000,2026-02-23 00:00:00,order_completed,organic
evt_00010433,user_00298,sess_user_00298_20260310000000,2026-03-10 00:00:00,app_opened,organic
evt_00010434,user_00298,sess_user_00298_20260311000000,2026-03-11 00:00:00,order_started,organic
evt_00010435,user_00298,sess_user_00298_20260311000000,2026-03-11 00:00:00,app_opened,push
evt_00010436,user_00298,sess_user_00298_20260326000000,2026-03-26 00:00:00,product_clicked,organic
evt_00010437,user_00298,sess_user_00298_20260329000000,2026-03-29 00:00:00,order_completed,organic
evt_00010438,user_00298,sess_user_00298_20260402000000,2026-04-02 00:00:00,search_query,organic
evt_00010439,user_00298,sess_user_00298_20260405000000,2026-04-05 00:00:00,push_received,email
evt_00010440,user_00298,sess_user_00298_20260411000000,2026-04-11 00:00:00,cart_updated,organic
evt_00010441,user_00298,sess_user_00298_20260415000000,2026-04-15 00:00:00,push_received,organic
evt_00010442,user_00298,sess_user_00298_20260418000000,2026-04-18 00:00:00,cart_updated,organic
evt_00010443,user_00298,sess_user_00298_20260422000000,2026-04-22 00:00:00,order_started,organic
evt_00010444,user_00299,sess_user_00299_20251005000000,2025-10-05 00:00:00,app_opened,organic
evt_00010445,user_00299,sess_user_00299_20251008000000,2025-10-08 00:00:00,app_opened,organic
evt_00010446,user_00299,sess_user_00299_20251010000000,2025-10-10 00:00:00,app_opened,organic
evt_00010447,user_00299,sess_user_00299_20251015000000,2025-10-15 00:00:00,order_started,organic
evt_00010448,user_00299,sess_user_00299_20251016000000,2025-10-16 00:00:00,cart_updated,organic
evt_00010449,user_00299,sess_user_00299_20251021000000,2025-10-21 00:00:00,app_opened,push
evt_00010450,user_00299,sess_user_00299_20251108000000,2025-11-08 00:00:00,app_opened,organic
evt_00010451,user_00299,sess_user_00299_20251109000000,2025-11-09 00:00:00,category_viewed,organic
evt_00010452,user_00299,sess_user_00299_20251116000000,2025-11-16 00:00:00,product_clicked,organic
evt_00010453,user_00299,sess_user_00299_20251125000000,2025-11-25 00:00:00,cart_updated,organic
evt_00010454,user_00299,sess_user_00299_20251128000000,2025-11-28 00:00:00,category_viewed,push
evt_00010455,user_00299,sess_user_00299_20251203000000,2025-12-03 00:00:00,app_opened,organic
evt_00010456,user_00299,sess_user_00299_20251207000000,2025-12-07 00:00:00,product_clicked,organic
evt_00010457,user_00299,sess_user_00299_20251216000000,2025-12-16 00:00:00,product_clicked,organic
evt_00010458,user_00299,sess_user_00299_20251217000000,2025-12-17 00:00:00,category_viewed,organic
evt_00010459,user_00299,sess_user_00299_20251220000000,2025-12-20 00:00:00,product_clicked,organic
evt_00010460,user_00299,sess_user_00299_20251222000000,2025-12-22 00:00:00,app_opened,push
evt_00010461,user_00299,sess_user_00299_20251225000000,2025-12-25 00:00:00,app_opened,organic
evt_00010462,user_00299,sess_user_00299_20251227000000,2025-12-27 00:00:00,push_received,organic
evt_00010463,user_00299,sess_user_00299_20251227000000,2025-12-27 00:00:00,order_started,organic
evt_00010464,user_00299,sess_user_00299_20251230000000,2025-12-30 00:00:00,app_opened,organic
evt_00010465,user_00299,sess_user_00299_20260112000000,2026-01-12 00:00:00,search_query,organic
evt_00010466,user_00299,sess_user_00299_20260117000000,2026-01-17 00:00:00,app_opened,organic
evt_00010467,user_00299,sess_user_00299_20260117000000,2026-01-17 00:00:00,product_clicked,organic
evt_00010468,user_00299,sess_user_00299_20260123000000,2026-01-23 00:00:00,category_viewed,email
evt_00010469,user_00299,sess_user_00299_20260124000000,2026-01-24 00:00:00,cart_updated,organic
evt_00010470,user_00299,sess_user_00299_20260130000000,2026-01-30 00:00:00,category_viewed,push
evt_00010471,user_00299,sess_user_00299_20260209000000,2026-02-09 00:00:00,product_clicked,organic
evt_00010472,user_00299,sess_user_00299_20260210000000,2026-02-10 00:00:00,product_clicked,organic
evt_00010473,user_00299,sess_user_00299_20260308000000,2026-03-08 00:00:00,push_received,organic
evt_00010474,user_00299,sess_user_00299_20260310000000,2026-03-10 00:00:00,order_started,organic
evt_00010475,user_00299,sess_user_00299_20260316000000,2026-03-16 00:00:00,category_viewed,push
evt_00010476,user_00299,sess_user_00299_20260327000000,2026-03-27 00:00:00,cart_updated,organic
evt_00010477,user_00299,sess_user_00299_20260418000000,2026-04-18 00:00:00,category_viewed,organic
evt_00010478,user_00299,sess_user_00299_20260424000000,2026-04-24 00:00:00,product_clicked,organic
evt_00010479,user_00300,sess_user_00300_20251003000000,2025-10-03 00:00:00,category_viewed,organic
evt_00010480,user_00300,sess_user_00300_20251005000000,2025-10-05 00:00:00,product_clicked,organic
evt_00010481,user_00300,sess_user_00300_20251007000000,2025-10-07 00:00:00,app_opened,organic
evt_00010482,user_00300,sess_user_00300_20251008000000,2025-10-08 00:00:00,category_viewed,organic
evt_00010483,user_00300,sess_user_00300_20251011000000,2025-10-11 00:00:00,product_clicked,organic
evt_00010484,user_00300,sess_user_00300_20251018000000,2025-10-18 00:00:00,order_started,organic
evt_00010485,user_00300,sess_user_00300_20251027000000,2025-10-27 00:00:00,push_received,organic
evt_00010486,user_00300,sess_user_00300_20251027000000,2025-10-27 00:00:00,order_completed,email
evt_00010487,user_00300,sess_user_00300_20251101000000,2025-11-01 00:00:00,app_opened,organic
evt_00010488,user_00300,sess_user_00300_20251109000000,2025-11-09 00:00:00,cart_updated,email
evt_00010489,user_00300,sess_user_00300_20251119000000,2025-11-19 00:00:00,app_opened,organic
evt_00010490,user_00300,sess_user_00300_20251119000000,2025-11-19 00:00:00,cart_updated,push
evt_00010491,user_00300,sess_user_00300_20251122000000,2025-11-22 00:00:00,order_completed,organic
evt_00010492,user_00300,sess_user_00300_20251123000000,2025-11-23 00:00:00,product_clicked,push
evt_00010493,user_00300,sess_user_00300_20251125000000,2025-11-25 00:00:00,app_opened,organic
evt_00010494,user_00300,sess_user_00300_20251126000000,2025-11-26 00:00:00,app_opened,email
evt_00010495,user_00300,sess_user_00300_20251217000000,2025-12-17 00:00:00,order_started,organic
evt_00010496,user_00300,sess_user_00300_20251223000000,2025-12-23 00:00:00,category_viewed,organic
evt_00010497,user_00300,sess_user_00300_20251227000000,2025-12-27 00:00:00,order_started,organic
evt_00010498,user_00300,sess_user_00300_20251230000000,2025-12-30 00:00:00,search_query,organic
evt_00010499,user_00300,sess_user_00300_20260105000000,2026-01-05 00:00:00,product_clicked,organic
evt_00010500,user_00300,sess_user_00300_20260105000000,2026-01-05 00:00:00,cart_updated,organic
evt_00010501,user_00300,sess_user_00300_20260109000000,2026-01-09 00:00:00,app_opened,email
evt_00010502,user_00300,sess_user_00300_20260110000000,2026-01-10 00:00:00,order_started,push
evt_00010503,user_00300,sess_user_00300_20260114000000,2026-01-14 00:00:00,search_query,organic
evt_00010504,user_00300,sess_user_00300_20260115000000,2026-01-15 00:00:00,product_clicked,organic
evt_00010505,user_00300,sess_user_00300_20260124000000,2026-01-24 00:00:00,app_opened,organic
evt_00010506,user_00300,sess_user_00300_20260130000000,2026-01-30 00:00:00,app_opened,organic
evt_00010507,user_00300,sess_user_00300_20260202000000,2026-02-02 00:00:00,app_opened,organic
evt_00010508,user_00300,sess_user_00300_20260204000000,2026-02-04 00:00:00,product_clicked,organic
evt_00010509,user_00300,sess_user_00300_20260206000000,2026-02-06 00:00:00,product_clicked,organic
evt_00010510,user_00300,sess_user_00300_20260218000000,2026-02-18 00:00:00,product_clicked,organic
evt_00010511,user_00300,sess_user_00300_20260218000000,2026-02-18 00:00:00,app_opened,organic
evt_00010512,user_00300,sess_user_00300_20260220000000,2026-02-20 00:00:00,app_opened,organic
evt_00010513,user_00300,sess_user_00300_20260221000000,2026-02-21 00:00:00,category_viewed,organic
evt_00010514,user_00300,sess_user_00300_20260222000000,2026-02-22 00:00:00,product_clicked,push
evt_00010515,user_00300,sess_user_00300_20260225000000,2026-02-25 00:00:00,cart_updated,organic
evt_00010516,user_00300,sess_user_00300_20260305000000,2026-03-05 00:00:00,order_started,push
evt_00010517,user_00300,sess_user_00300_20260312000000,2026-03-12 00:00:00,category_viewed,organic
evt_00010518,user_00300,sess_user_00300_20260316000000,2026-03-16 00:00:00,app_opened,email
evt_00010519,user_00300,sess_user_00300_20260329000000,2026-03-29 00:00:00,cart_updated,organic
evt_00010520,user_00300,sess_user_00300_20260404000000,2026-04-04 00:00:00,app_opened,organic
evt_00010521,user_00300,sess_user_00300_20260404000000,2026-04-04 00:00:00,app_opened,push
evt_00010522,user_00300,sess_user_00300_20260419000000,2026-04-19 00:00:00,app_opened,organic
evt_00010523,user_00300,sess_user_00300_20260419000000,2026-04-19 00:00:00,product_clicked,organic
evt_00010524,user_00301,sess_user_00301_20251002000000,2025-10-02 00:00:00,category_viewed,organic
evt_00010525,user_00301,sess_user_00301_20251003000000,2025-10-03 00:00:00,product_clicked,organic
evt_00010526,user_00301,sess_user_00301_20251003000000,2025-10-03 00:00:00,order_completed,organic
evt_00010527,user_00301,sess_user_00301_20251006000000,2025-10-06 00:00:00,order_completed,organic
evt_00010528,user_00301,sess_user_00301_20251013000000,2025-10-13 00:00:00,order_completed,organic
evt_00010529,user_00301,sess_user_00301_20251015000000,2025-10-15 00:00:00,order_started,organic
evt_00010530,user_00301,sess_user_00301_20251015000000,2025-10-15 00:00:00,order_completed,organic
evt_00010531,user_00301,sess_user_00301_20251016000000,2025-10-16 00:00:00,cart_updated,organic
evt_00010532,user_00301,sess_user_00301_20251025000000,2025-10-25 00:00:00,cart_updated,organic
evt_00010533,user_00301,sess_user_00301_20251030000000,2025-10-30 00:00:00,product_clicked,organic
evt_00010534,user_00301,sess_user_00301_20251120000000,2025-11-20 00:00:00,app_opened,organic
evt_00010535,user_00301,sess_user_00301_20251121000000,2025-11-21 00:00:00,order_started,organic
evt_00010536,user_00301,sess_user_00301_20251124000000,2025-11-24 00:00:00,app_opened,email
evt_00010537,user_00301,sess_user_00301_20251128000000,2025-11-28 00:00:00,cart_updated,organic
evt_00010538,user_00301,sess_user_00301_20251129000000,2025-11-29 00:00:00,category_viewed,organic
evt_00010539,user_00301,sess_user_00301_20251130000000,2025-11-30 00:00:00,product_clicked,push
evt_00010540,user_00301,sess_user_00301_20251201000000,2025-12-01 00:00:00,product_clicked,organic
evt_00010541,user_00301,sess_user_00301_20251204000000,2025-12-04 00:00:00,app_opened,organic
evt_00010542,user_00301,sess_user_00301_20251222000000,2025-12-22 00:00:00,order_completed,organic
evt_00010543,user_00301,sess_user_00301_20251225000000,2025-12-25 00:00:00,order_completed,organic
evt_00010544,user_00301,sess_user_00301_20251226000000,2025-12-26 00:00:00,product_clicked,push
evt_00010545,user_00301,sess_user_00301_20251230000000,2025-12-30 00:00:00,app_opened,organic
evt_00010546,user_00301,sess_user_00301_20260102000000,2026-01-02 00:00:00,category_viewed,organic
evt_00010547,user_00301,sess_user_00301_20260118000000,2026-01-18 00:00:00,order_completed,organic
evt_00010548,user_00301,sess_user_00301_20260123000000,2026-01-23 00:00:00,cart_updated,organic
evt_00010549,user_00301,sess_user_00301_20260125000000,2026-01-25 00:00:00,app_opened,email
evt_00010550,user_00301,sess_user_00301_20260129000000,2026-01-29 00:00:00,product_clicked,organic
evt_00010551,user_00301,sess_user_00301_20260204000000,2026-02-04 00:00:00,app_opened,organic
evt_00010552,user_00301,sess_user_00301_20260213000000,2026-02-13 00:00:00,category_viewed,email
evt_00010553,user_00301,sess_user_00301_20260222000000,2026-02-22 00:00:00,app_opened,push
evt_00010554,user_00301,sess_user_00301_20260223000000,2026-02-23 00:00:00,category_viewed,push
evt_00010555,user_00301,sess_user_00301_20260310000000,2026-03-10 00:00:00,app_opened,organic
evt_00010556,user_00301,sess_user_00301_20260319000000,2026-03-19 00:00:00,app_opened,organic
evt_00010557,user_00301,sess_user_00301_20260321000000,2026-03-21 00:00:00,product_clicked,push
evt_00010558,user_00301,sess_user_00301_20260402000000,2026-04-02 00:00:00,category_viewed,push
evt_00010559,user_00301,sess_user_00301_20260406000000,2026-04-06 00:00:00,category_viewed,organic
evt_00010560,user_00301,sess_user_00301_20260411000000,2026-04-11 00:00:00,app_opened,organic
evt_00010561,user_00301,sess_user_00301_20260418000000,2026-04-18 00:00:00,app_opened,organic
evt_00010562,user_00301,sess_user_00301_20260424000000,2026-04-24 00:00:00,app_opened,organic
evt_00010563,user_00302,sess_user_00302_20251004000000,2025-10-04 00:00:00,app_opened,organic
evt_00010564,user_00302,sess_user_00302_20251011000000,2025-10-11 00:00:00,app_opened,push
evt_00010565,user_00302,sess_user_00302_20251015000000,2025-10-15 00:00:00,product_clicked,organic
evt_00010566,user_00302,sess_user_00302_20251028000000,2025-10-28 00:00:00,category_viewed,push
evt_00010567,user_00302,sess_user_00302_20251029000000,2025-10-29 00:00:00,product_clicked,organic
evt_00010568,user_00302,sess_user_00302_20251102000000,2025-11-02 00:00:00,app_opened,organic
evt_00010569,user_00302,sess_user_00302_20251103000000,2025-11-03 00:00:00,category_viewed,organic
evt_00010570,user_00302,sess_user_00302_20251109000000,2025-11-09 00:00:00,app_opened,email
evt_00010571,user_00302,sess_user_00302_20251123000000,2025-11-23 00:00:00,order_started,push
evt_00010572,user_00302,sess_user_00302_20251128000000,2025-11-28 00:00:00,search_query,organic
evt_00010573,user_00302,sess_user_00302_20251201000000,2025-12-01 00:00:00,product_clicked,organic
evt_00010574,user_00302,sess_user_00302_20251201000000,2025-12-01 00:00:00,category_viewed,email
evt_00010575,user_00302,sess_user_00302_20251225000000,2025-12-25 00:00:00,app_opened,push
evt_00010576,user_00302,sess_user_00302_20260115000000,2026-01-15 00:00:00,push_received,organic
evt_00010577,user_00302,sess_user_00302_20260116000000,2026-01-16 00:00:00,product_clicked,organic
evt_00010578,user_00302,sess_user_00302_20260120000000,2026-01-20 00:00:00,category_viewed,organic
evt_00010579,user_00302,sess_user_00302_20260123000000,2026-01-23 00:00:00,push_received,organic
evt_00010580,user_00302,sess_user_00302_20260124000000,2026-01-24 00:00:00,app_opened,organic
evt_00010581,user_00302,sess_user_00302_20260208000000,2026-02-08 00:00:00,order_completed,push
evt_00010582,user_00302,sess_user_00302_20260215000000,2026-02-15 00:00:00,cart_updated,organic
evt_00010583,user_00302,sess_user_00302_20260216000000,2026-02-16 00:00:00,cart_updated,organic
evt_00010584,user_00302,sess_user_00302_20260220000000,2026-02-20 00:00:00,product_clicked,organic
evt_00010585,user_00302,sess_user_00302_20260222000000,2026-02-22 00:00:00,app_opened,push
evt_00010586,user_00302,sess_user_00302_20260224000000,2026-02-24 00:00:00,order_started,organic
evt_00010587,user_00302,sess_user_00302_20260313000000,2026-03-13 00:00:00,app_opened,organic
evt_00010588,user_00302,sess_user_00302_20260316000000,2026-03-16 00:00:00,order_started,push
evt_00010589,user_00302,sess_user_00302_20260319000000,2026-03-19 00:00:00,cart_updated,organic
evt_00010590,user_00302,sess_user_00302_20260319000000,2026-03-19 00:00:00,category_viewed,organic
evt_00010591,user_00302,sess_user_00302_20260319000000,2026-03-19 00:00:00,product_clicked,organic
evt_00010592,user_00302,sess_user_00302_20260321000000,2026-03-21 00:00:00,app_opened,organic
evt_00010593,user_00302,sess_user_00302_20260330000000,2026-03-30 00:00:00,push_received,organic
evt_00010594,user_00302,sess_user_00302_20260330000000,2026-03-30 00:00:00,product_clicked,organic
evt_00010595,user_00302,sess_user_00302_20260405000000,2026-04-05 00:00:00,product_clicked,organic
evt_00010596,user_00302,sess_user_00302_20260412000000,2026-04-12 00:00:00,product_clicked,organic
evt_00010597,user_00302,sess_user_00302_20260425000000,2026-04-25 00:00:00,cart_updated,organic
evt_00010598,user_00302,sess_user_00302_20260426000000,2026-04-26 00:00:00,category_viewed,organic
evt_00010599,user_00303,sess_user_00303_20251001000000,2025-10-01 00:00:00,category_viewed,organic
evt_00010600,user_00303,sess_user_00303_20251006000000,2025-10-06 00:00:00,category_viewed,organic
evt_00010601,user_00303,sess_user_00303_20251008000000,2025-10-08 00:00:00,category_viewed,email
evt_00010602,user_00303,sess_user_00303_20251013000000,2025-10-13 00:00:00,app_opened,organic
evt_00010603,user_00303,sess_user_00303_20251015000000,2025-10-15 00:00:00,search_query,organic
evt_00010604,user_00303,sess_user_00303_20251019000000,2025-10-19 00:00:00,category_viewed,organic
evt_00010605,user_00303,sess_user_00303_20251025000000,2025-10-25 00:00:00,order_completed,organic
evt_00010606,user_00303,sess_user_00303_20251107000000,2025-11-07 00:00:00,search_query,organic
evt_00010607,user_00303,sess_user_00303_20251115000000,2025-11-15 00:00:00,push_received,organic
evt_00010608,user_00303,sess_user_00303_20251125000000,2025-11-25 00:00:00,category_viewed,organic
evt_00010609,user_00303,sess_user_00303_20251201000000,2025-12-01 00:00:00,category_viewed,push
evt_00010610,user_00303,sess_user_00303_20251201000000,2025-12-01 00:00:00,category_viewed,organic
evt_00010611,user_00303,sess_user_00303_20251205000000,2025-12-05 00:00:00,cart_updated,organic
evt_00010612,user_00303,sess_user_00303_20251212000000,2025-12-12 00:00:00,app_opened,organic
evt_00010613,user_00303,sess_user_00303_20251230000000,2025-12-30 00:00:00,app_opened,email
evt_00010614,user_00303,sess_user_00303_20251231000000,2025-12-31 00:00:00,app_opened,organic
evt_00010615,user_00303,sess_user_00303_20260103000000,2026-01-03 00:00:00,product_clicked,organic
evt_00010616,user_00303,sess_user_00303_20260114000000,2026-01-14 00:00:00,cart_updated,organic
evt_00010617,user_00303,sess_user_00303_20260123000000,2026-01-23 00:00:00,app_opened,organic
evt_00010618,user_00303,sess_user_00303_20260125000000,2026-01-25 00:00:00,app_opened,push
evt_00010619,user_00303,sess_user_00303_20260129000000,2026-01-29 00:00:00,app_opened,organic
evt_00010620,user_00303,sess_user_00303_20260201000000,2026-02-01 00:00:00,category_viewed,organic
evt_00010621,user_00303,sess_user_00303_20260228000000,2026-02-28 00:00:00,product_clicked,organic
evt_00010622,user_00303,sess_user_00303_20260311000000,2026-03-11 00:00:00,app_opened,email
evt_00010623,user_00303,sess_user_00303_20260330000000,2026-03-30 00:00:00,order_completed,organic
evt_00010624,user_00303,sess_user_00303_20260407000000,2026-04-07 00:00:00,category_viewed,organic
evt_00010625,user_00303,sess_user_00303_20260408000000,2026-04-08 00:00:00,category_viewed,organic
evt_00010626,user_00303,sess_user_00303_20260419000000,2026-04-19 00:00:00,app_opened,push
evt_00010627,user_00303,sess_user_00303_20260421000000,2026-04-21 00:00:00,push_received,organic
evt_00010628,user_00304,sess_user_00304_20251005000000,2025-10-05 00:00:00,app_opened,organic
evt_00010629,user_00304,sess_user_00304_20251017000000,2025-10-17 00:00:00,app_opened,organic
evt_00010630,user_00304,sess_user_00304_20251029000000,2025-10-29 00:00:00,product_clicked,organic
evt_00010631,user_00304,sess_user_00304_20251111000000,2025-11-11 00:00:00,app_opened,organic
evt_00010632,user_00304,sess_user_00304_20251114000000,2025-11-14 00:00:00,app_opened,email
evt_00010633,user_00304,sess_user_00304_20251124000000,2025-11-24 00:00:00,category_viewed,push
evt_00010634,user_00304,sess_user_00304_20251125000000,2025-11-25 00:00:00,app_opened,email
evt_00010635,user_00304,sess_user_00304_20251205000000,2025-12-05 00:00:00,search_query,organic
evt_00010636,user_00304,sess_user_00304_20251206000000,2025-12-06 00:00:00,category_viewed,organic
evt_00010637,user_00304,sess_user_00304_20251209000000,2025-12-09 00:00:00,app_opened,organic
evt_00010638,user_00304,sess_user_00304_20251216000000,2025-12-16 00:00:00,search_query,organic
evt_00010639,user_00304,sess_user_00304_20251228000000,2025-12-28 00:00:00,app_opened,push
evt_00010640,user_00304,sess_user_00304_20251231000000,2025-12-31 00:00:00,push_received,organic
evt_00010641,user_00304,sess_user_00304_20260105000000,2026-01-05 00:00:00,app_opened,push
evt_00010642,user_00304,sess_user_00304_20260115000000,2026-01-15 00:00:00,category_viewed,organic
evt_00010643,user_00304,sess_user_00304_20260128000000,2026-01-28 00:00:00,category_viewed,organic
evt_00010644,user_00304,sess_user_00304_20260130000000,2026-01-30 00:00:00,category_viewed,push
evt_00010645,user_00304,sess_user_00304_20260204000000,2026-02-04 00:00:00,app_opened,organic
evt_00010646,user_00304,sess_user_00304_20260208000000,2026-02-08 00:00:00,push_clicked,push
evt_00010647,user_00304,sess_user_00304_20260212000000,2026-02-12 00:00:00,app_opened,email
evt_00010648,user_00304,sess_user_00304_20260216000000,2026-02-16 00:00:00,app_opened,organic
evt_00010649,user_00304,sess_user_00304_20260406000000,2026-04-06 00:00:00,order_started,email
evt_00010650,user_00304,sess_user_00304_20260410000000,2026-04-10 00:00:00,search_query,organic
evt_00010651,user_00304,sess_user_00304_20260424000000,2026-04-24 00:00:00,order_completed,organic
evt_00010652,user_00304,sess_user_00304_20260425000000,2026-04-25 00:00:00,app_opened,organic
evt_00010653,user_00305,sess_user_00305_20251004000000,2025-10-04 00:00:00,cart_updated,organic
evt_00010654,user_00305,sess_user_00305_20251007000000,2025-10-07 00:00:00,category_viewed,organic
evt_00010655,user_00305,sess_user_00305_20251021000000,2025-10-21 00:00:00,product_clicked,organic
evt_00010656,user_00305,sess_user_00305_20251101000000,2025-11-01 00:00:00,order_started,organic
evt_00010657,user_00305,sess_user_00305_20251108000000,2025-11-08 00:00:00,order_started,organic
evt_00010658,user_00305,sess_user_00305_20251115000000,2025-11-15 00:00:00,category_viewed,organic
evt_00010659,user_00305,sess_user_00305_20251116000000,2025-11-16 00:00:00,product_clicked,email
evt_00010660,user_00305,sess_user_00305_20251205000000,2025-12-05 00:00:00,app_opened,email
evt_00010661,user_00305,sess_user_00305_20251206000000,2025-12-06 00:00:00,category_viewed,organic
evt_00010662,user_00305,sess_user_00305_20251207000000,2025-12-07 00:00:00,app_opened,email
evt_00010663,user_00305,sess_user_00305_20251207000000,2025-12-07 00:00:00,app_opened,organic
evt_00010664,user_00305,sess_user_00305_20251208000000,2025-12-08 00:00:00,category_viewed,organic
evt_00010665,user_00305,sess_user_00305_20251209000000,2025-12-09 00:00:00,cart_updated,organic
evt_00010666,user_00305,sess_user_00305_20251215000000,2025-12-15 00:00:00,app_opened,organic
evt_00010667,user_00305,sess_user_00305_20251215000000,2025-12-15 00:00:00,product_clicked,organic
evt_00010668,user_00305,sess_user_00305_20251219000000,2025-12-19 00:00:00,order_cancelled,organic
evt_00010669,user_00305,sess_user_00305_20251222000000,2025-12-22 00:00:00,push_clicked,organic
evt_00010670,user_00305,sess_user_00305_20260104000000,2026-01-04 00:00:00,app_opened,organic
evt_00010671,user_00305,sess_user_00305_20260107000000,2026-01-07 00:00:00,order_started,organic
evt_00010672,user_00305,sess_user_00305_20260108000000,2026-01-08 00:00:00,app_opened,organic
