order_id,user_id,event_id,timestamp,amount_rub,is_first_order,delivery_minutes
ord_000704,user_00241,evt_00008467,2026-02-26 00:00:00,1333.83,1,90
ord_000705,user_00241,evt_00008474,2026-03-18 00:00:00,1067.45,0,35
ord_000706,user_00242,evt_00008494,2025-12-01 00:00:00,1092.49,1,35
ord_000707,user_00242,evt_00008498,2025-12-11 00:00:00,775.96,0,25
ord_000708,user_00242,evt_00008508,2026-01-21 00:00:00,1645.01,0,25
ord_000709,user_00242,evt_00008510,2026-02-02 00:00:00,1544.53,0,25
ord_000710,user_00242,evt_00008516,2026-02-22 00:00:00,976.98,0,35
ord_000711,user_00242,evt_00008518,2026-02-28 00:00:00,814.89,0,45
ord_000712,user_00243,evt_00008527,2025-10-04 00:00:00,819.25,1,35
ord_000713,user_00243,evt_00008537,2026-01-10 00:00:00,554.21,0,45
ord_000714,user_00244,evt_00008571,2025-12-10 00:00:00,1016.3,1,25
ord_000715,user_00244,evt_00008579,2026-01-23 00:00:00,1122.28,0,35
ord_000716,user_00244,evt_00008584,2026-02-12 00:00:00,865.87,0,25
ord_000717,user_00245,evt_00008619,2026-01-15 00:00:00,1118.31,1,90
ord_000718,user_00246,evt_00008635,2025-10-11 00:00:00,1150.81,1,90
ord_000719,user_00246,evt_00008645,2025-11-29 00:00:00,149.49,0,35
ord_000720,user_00246,evt_00008658,2026-03-04 00:00:00,1256.38,0,45
ord_000721,user_00247,evt_00008672,2025-11-02 00:00:00,1199.05,1,45
ord_000722,user_00247,evt_00008675,2025-11-07 00:00:00,1429.79,0,45
ord_000723,user_00247,evt_00008692,2026-01-30 00:00:00,1609.66,0,35
ord_000724,user_00248,evt_00008714,2025-11-25 00:00:00,948.66,1,45
ord_000725,user_00248,evt_00008719,2025-12-16 00:00:00,2155.0,0,35
ord_000726,user_00248,evt_00008725,2026-01-21 00:00:00,1514.98,0,45
ord_000727,user_00248,evt_00008732,2026-03-20 00:00:00,1293.86,0,25
ord_000728,user_00248,evt_00008734,2026-03-25 00:00:00,1645.61,0,35
ord_000729,user_00249,evt_00008746,2025-10-25 00:00:00,1038.87,1,25
ord_000730,user_00249,evt_00008755,2025-11-29 00:00:00,1085.48,0,35
ord_000731,user_00249,evt_00008760,2026-01-06 00:00:00,1607.52,0,25
ord_000732,user_00249,evt_00008762,2026-01-21 00:00:00,667.87,0,25
ord_000733,user_00249,evt_00008786,2026-04-24 00:00:00,923.42,0,25
ord_000734,user_00250,evt_00008804,2026-02-09 00:00:00,1030.58,1,60
ord_000735,user_00250,evt_00008806,2026-02-21 00:00:00,1280.49,0,35
ord_000736,user_00250,evt_00008808,2026-03-20 00:00:00,1299.36,0,35
ord_000737,user_00251,evt_00008826,2025-11-20 00:00:00,600.24,1,35
ord_000738,user_00251,evt_00008831,2026-01-02 00:00:00,597.13,0,25
ord_000739,user_00252,evt_00008879,2026-02-22 00:00:00,873.31,1,35
ord_000740,user_00252,evt_00008882,2026-03-07 00:00:00,1331.66,0,25
ord_000741,user_00253,evt_00008891,2025-10-09 00:00:00,4356.38,1,35
ord_000742,user_00253,evt_00008897,2025-11-05 00:00:00,3618.2,0,45
ord_000743,user_00253,evt_00008924,2026-03-30 00:00:00,2917.34,0,35
ord_000744,user_00254,evt_00008944,2026-01-19 00:00:00,2149.12,1,60
ord_000745,user_00254,evt_00008957,2026-04-08 00:00:00,3708.76,0,35
ord_000746,user_00255,evt_00008974,2025-12-06 00:00:00,700.98,1,60
ord_000747,user_00255,evt_00008987,2026-02-02 00:00:00,1168.05,0,25
ord_000748,user_00255,evt_00008994,2026-03-02 00:00:00,700.63,0,25
ord_000749,user_00256,evt_00009024,2026-01-30 00:00:00,1378.12,1,35
ord_000750,user_00256,evt_00009032,2026-03-07 00:00:00,977.7,0,25
ord_000751,user_00257,evt_00009047,2025-12-18 00:00:00,902.9,1,25
ord_000752,user_00257,evt_00009051,2026-01-02 00:00:00,870.77,0,25
ord_000753,user_00257,evt_00009056,2026-01-16 00:00:00,2132.63,0,35
ord_000754,user_00257,evt_00009062,2026-04-04 00:00:00,1871.59,0,25
ord_000755,user_00258,evt_00009071,2025-10-31 00:00:00,564.65,1,35
ord_000756,user_00258,evt_00009072,2025-11-19 00:00:00,795.21,0,45
ord_000757,user_00258,evt_00009085,2026-02-28 00:00:00,701.95,0,45
ord_000758,user_00259,evt_00009119,2026-02-18 00:00:00,1030.71,1,25
ord_000759,user_00260,evt_00009129,2025-10-02 00:00:00,1285.91,1,25
ord_000760,user_00260,evt_00009132,2025-10-22 00:00:00,1843.28,0,90
ord_000761,user_00260,evt_00009144,2025-12-29 00:00:00,1600.17,0,35
ord_000762,user_00260,evt_00009147,2026-02-01 00:00:00,1719.3,0,45
ord_000763,user_00261,evt_00009162,2025-10-25 00:00:00,2281.93,1,45
ord_000764,user_00261,evt_00009173,2026-01-02 00:00:00,1324.38,0,45
ord_000765,user_00261,evt_00009176,2026-01-17 00:00:00,2499.86,0,35
ord_000766,user_00261,evt_00009183,2026-03-08 00:00:00,1955.97,0,45
ord_000767,user_00261,evt_00009188,2026-04-11 00:00:00,1797.83,0,35
ord_000768,user_00262,evt_00009193,2025-10-13 00:00:00,1452.67,1,25
ord_000769,user_00262,evt_00009195,2025-11-07 00:00:00,974.95,0,35
ord_000770,user_00262,evt_00009201,2026-01-23 00:00:00,610.74,0,60
ord_000771,user_00262,evt_00009206,2026-03-07 00:00:00,800.82,0,35
ord_000772,user_00263,evt_00009222,2025-10-18 00:00:00,1512.41,1,35
ord_000773,user_00265,evt_00009274,2025-11-10 00:00:00,278.82,1,25
ord_000774,user_00265,evt_00009288,2026-01-14 00:00:00,454.92,0,45
ord_000775,user_00265,evt_00009289,2026-01-29 00:00:00,1278.54,0,45
ord_000776,user_00265,evt_00009292,2026-02-07 00:00:00,495.48,0,35
ord_000777,user_00265,evt_00009304,2026-03-22 00:00:00,596.03,0,35
ord_000778,user_00266,evt_00009316,2025-11-03 00:00:00,1003.72,1,35
ord_000779,user_00266,evt_00009318,2025-11-18 00:00:00,698.35,0,25
ord_000780,user_00266,evt_00009319,2025-11-28 00:00:00,1720.77,0,35
ord_000781,user_00266,evt_00009334,2026-02-24 00:00:00,1003.9,0,60
ord_000782,user_00267,evt_00009350,2025-11-02 00:00:00,2119.83,1,25
ord_000783,user_00267,evt_00009372,2026-04-11 00:00:00,2235.53,0,35
ord_000784,user_00268,evt_00009402,2026-03-03 00:00:00,1816.65,1,25
ord_000785,user_00268,evt_00009408,2026-04-03 00:00:00,2051.56,0,60
ord_000786,user_00268,evt_00009412,2026-04-16 00:00:00,1955.88,0,35
ord_000787,user_00269,evt_00009418,2025-10-15 00:00:00,832.88,1,45
ord_000788,user_00269,evt_00009432,2026-01-07 00:00:00,442.89,0,45
ord_000789,user_00269,evt_00009437,2026-03-02 00:00:00,1145.31,0,25
ord_000790,user_00269,evt_00009450,2026-04-20 00:00:00,989.48,0,25
ord_000791,user_00269,evt_00009452,2026-04-25 00:00:00,831.67,0,35
ord_000792,user_00270,evt_00009465,2026-01-25 00:00:00,1985.95,1,45
ord_000793,user_00270,evt_00009478,2026-04-13 00:00:00,2252.13,0,45
ord_000794,user_00271,evt_00009502,2026-02-10 00:00:00,516.34,1,60
ord_000795,user_00271,evt_00009508,2026-04-04 00:00:00,839.05,0,35
ord_000796,user_00271,evt_00009511,2026-04-11 00:00:00,151.38,0,35
ord_000797,user_00272,evt_00009524,2025-12-16 00:00:00,476.96,1,35
ord_000798,user_00272,evt_00009526,2025-12-28 00:00:00,1287.3,0,25
ord_000799,user_00272,evt_00009533,2026-02-14 00:00:00,980.16,0,45
ord_000800,user_00275,evt_00009633,2025-12-29 00:00:00,1738.32,1,60
ord_000801,user_00275,evt_00009637,2026-01-26 00:00:00,1730.15,0,90
ord_000802,user_00275,evt_00009641,2026-03-04 00:00:00,1413.67,0,45
ord_000803,user_00277,evt_00009679,2025-11-09 00:00:00,1215.04,1,60
ord_000804,user_00277,evt_00009696,2026-03-06 00:00:00,824.16,0,90
ord_000805,user_00278,evt_00009716,2025-11-07 00:00:00,686.96,1,35
ord_000806,user_00278,evt_00009724,2025-12-15 00:00:00,879.11,0,60
ord_000807,user_00278,evt_00009738,2026-02-20 00:00:00,1336.86,0,35
ord_000808,user_00278,evt_00009747,2026-04-23 00:00:00,537.75,0,35
ord_000809,user_00279,evt_00009763,2026-02-09 00:00:00,1299.34,1,25
ord_000810,user_00280,evt_00009775,2025-11-09 00:00:00,1283.57,1,35
ord_000811,user_00280,evt_00009782,2025-12-09 00:00:00,577.28,0,45
ord_000812,user_00280,evt_00009793,2026-01-17 00:00:00,558.7,0,45
ord_000813,user_00280,evt_00009796,2026-03-09 00:00:00,880.14,0,25
ord_000814,user_00280,evt_00009800,2026-04-16 00:00:00,482.48,0,35
ord_000815,user_00281,evt_00009804,2025-10-29 00:00:00,874.46,1,25
ord_000816,user_00281,evt_00009826,2026-03-04 00:00:00,678.18,0,45
ord_000817,user_00281,evt_00009831,2026-04-06 00:00:00,641.53,0,35
ord_000818,user_00282,evt_00009839,2025-11-16 00:00:00,1746.98,1,45
ord_000819,user_00283,evt_00009876,2025-12-18 00:00:00,596.37,1,35
ord_000820,user_00283,evt_00009880,2025-12-26 00:00:00,1099.18,0,35
ord_000821,user_00283,evt_00009893,2026-03-28 00:00:00,1596.65,0,25
ord_000822,user_00284,evt_00009904,2025-11-18 00:00:00,493.43,1,35
ord_000823,user_00284,evt_00009905,2025-11-26 00:00:00,608.71,0,60
ord_000824,user_00284,evt_00009907,2025-12-24 00:00:00,596.83,0,60
ord_000825,user_00284,evt_00009914,2026-02-15 00:00:00,683.73,0,45
ord_000826,user_00287,evt_00010009,2025-11-01 00:00:00,1051.61,1,35
ord_000827,user_00287,evt_00010021,2026-01-10 00:00:00,1437.06,0,35
ord_000828,user_00288,evt_00010046,2025-10-10 00:00:00,1080.15,1,35
ord_000829,user_00288,evt_00010056,2025-11-26 00:00:00,739.3,0,45
ord_000830,user_00288,evt_00010074,2026-02-04 00:00:00,541.71,0,35
ord_000831,user_00289,evt_00010106,2025-11-07 00:00:00,2131.15,1,45
ord_000832,user_00289,evt_00010112,2025-12-04 00:00:00,2114.28,0,35
ord_000833,user_00289,evt_00010114,2025-12-13 00:00:00,1084.59,0,35
ord_000834,user_00289,evt_00010133,2026-03-05 00:00:00,2058.31,0,25
ord_000835,user_00290,evt_00010142,2025-10-18 00:00:00,1011.29,1,25
ord_000836,user_00290,evt_00010144,2025-10-26 00:00:00,954.41,0,25
ord_000837,user_00291,evt_00010185,2025-11-14 00:00:00,945.29,1,35
ord_000838,user_00291,evt_00010193,2025-11-28 00:00:00,1089.13,0,35
ord_000839,user_00291,evt_00010197,2025-12-30 00:00:00,917.78,0,35
ord_000840,user_00291,evt_00010200,2026-01-15 00:00:00,604.92,0,25
ord_000841,user_00291,evt_00010205,2026-03-07 00:00:00,605.7,0,25
ord_000842,user_00292,evt_00010232,2026-03-04 00:00:00,636.99,1,35
ord_000843,user_00293,evt_00010249,2025-11-08 00:00:00,1364.67,1,60
ord_000844,user_00293,evt_00010250,2025-11-10 00:00:00,1113.67,0,35
ord_000845,user_00293,evt_00010272,2026-03-19 00:00:00,1897.43,0,45
ord_000846,user_00293,evt_00010275,2026-03-24 00:00:00,1527.76,0,35
ord_000847,user_00294,evt_00010296,2026-01-08 00:00:00,780.82,1,35
ord_000848,user_00294,evt_00010318,2026-04-19 00:00:00,806.07,0,25
ord_000849,user_00294,evt_00010319,2026-04-20 00:00:00,1772.13,0,35
ord_000850,user_00295,evt_00010326,2025-11-10 00:00:00,1088.52,1,45
ord_000851,user_00295,evt_00010330,2025-12-12 00:00:00,842.49,0,60
ord_000852,user_00295,evt_00010333,2026-01-09 00:00:00,823.76,0,35
ord_000853,user_00295,evt_00010342,2026-03-18 00:00:00,936.07,0,45
ord_000854,user_00296,evt_00010351,2025-11-27 00:00:00,2330.64,1,90
ord_000855,user_00296,evt_00010353,2025-12-05 00:00:00,1858.41,0,25
ord_000856,user_00296,evt_00010365,2026-02-03 00:00:00,2056.39,0,45
ord_000857,user_00297,evt_00010382,2025-10-07 00:00:00,1953.43,1,35
ord_000858,user_00297,evt_00010390,2025-11-24 00:00:00,1830.35,0,35
ord_000859,user_00297,evt_00010402,2026-01-29 00:00:00,1342.73,0,25
ord_000860,user_00298,evt_00010431,2026-02-19 00:00:00,431.83,1,60
ord_000861,user_00298,evt_00010432,2026-02-23 00:00:00,651.51,0,45
ord_000862,user_00298,evt_00010437,2026-03-29 00:00:00,527.62,0,45
ord_000863,user_00300,evt_00010486,2025-10-27 00:00:00,1158.01,1,60
ord_000864,user_00300,evt_00010491,2025-11-22 00:00:00,973.71,0,35
ord_000865,user_00301,evt_00010526,2025-10-03 00:00:00,947.71,1,35
ord_000866,user_00301,evt_00010527,2025-10-06 00:00:00,1284.19,0,35
ord_000867,user_00301,evt_00010528,2025-10-13 00:00:00,870.73,0,45
ord_000868,user_00301,evt_00010530,2025-10-15 00:00:00,1188.36,0,35
ord_000869,user_00301,evt_00010542,2025-12-22 00:00:00,1004.25,0,25
ord_000870,user_00301,evt_00010543,2025-12-25 00:00:00,923.48,0,45
ord_000871,user_00301,evt_00010547,2026-01-18 00:00:00,1088.4,0,45
ord_000872,user_00302,evt_00010581,2026-02-08 00:00:00,1079.1,1,45
ord_000873,user_00303,evt_00010605,2025-10-25 00:00:00,872.87,1,25
ord_000874,user_00303,evt_00010623,2026-03-30 00:00:00,545.49,0,90
ord_000875,user_00304,evt_00010651,2026-04-24 00:00:00,1820.33,1,25
ord_000876,user_00305,evt_00010675,2026-01-13 00:00:00,2121.66,1,45
ord_000877,user_00305,evt_00010688,2026-04-05 00:00:00,1812.63,0,25
ord_000878,user_00305,evt_00010690,2026-04-13 00:00:00,1183.58,0,25
ord_000879,user_00306,evt_00010716,2026-01-27 00:00:00,854.54,1,60
ord_000880,user_00306,evt_00010728,2026-03-27 00:00:00,998.4,0,60
ord_000881,user_00306,evt_00010730,2026-04-07 00:00:00,1137.59,0,35
ord_000882,user_00307,evt_00010760,2026-03-25 00:00:00,1056.79,1,45
ord_000883,user_00308,evt_00010775,2025-11-14 00:00:00,2063.62,1,25
ord_000884,user_00308,evt_00010785,2025-12-08 00:00:00,1389.18,0,25
ord_000885,user_00308,evt_00010790,2026-01-24 00:00:00,1529.44,0,25
ord_000886,user_00309,evt_00010816,2025-10-11 00:00:00,4127.23,1,25
ord_000887,user_00309,evt_00010818,2025-10-21 00:00:00,3237.59,0,25
ord_000888,user_00309,evt_00010821,2025-11-14 00:00:00,1913.83,0,35
ord_000889,user_00309,evt_00010822,2025-11-19 00:00:00,2681.71,0,25
ord_000890,user_00309,evt_00010823,2025-11-21 00:00:00,2588.77,0,35
ord_000891,user_00309,evt_00010824,2025-11-30 00:00:00,2933.69,0,35
ord_000892,user_00309,evt_00010834,2026-01-26 00:00:00,2681.97,0,25
ord_000893,user_00309,evt_00010846,2026-03-30 00:00:00,3507.51,0,35
ord_000894,user_00312,evt_00010920,2025-12-09 00:00:00,630.32,1,35
ord_000895,user_00313,evt_00010950,2025-11-20 00:00:00,2221.63,1,25
ord_000896,user_00313,evt_00010975,2026-04-05 00:00:00,999.32,0,25
ord_000897,user_00314,evt_00010987,2025-12-27 00:00:00,819.44,1,35
ord_000898,user_00314,evt_00011005,2026-04-22 00:00:00,657.54,0,90
ord_000899,user_00315,evt_00011009,2025-10-07 00:00:00,1226.22,1,25
ord_000900,user_00315,evt_00011010,2025-10-09 00:00:00,1301.8,0,45
ord_000901,user_00315,evt_00011025,2026-01-02 00:00:00,1235.01,0,90
ord_000902,user_00315,evt_00011026,2026-01-07 00:00:00,1017.74,0,45
ord_000903,user_00315,evt_00011039,2026-03-18 00:00:00,371.04,0,25
ord_000904,user_00316,evt_00011044,2025-10-16 00:00:00,570.13,1,35
ord_000905,user_00316,evt_00011052,2025-11-06 00:00:00,570.43,0,45
ord_000906,user_00316,evt_00011055,2025-12-17 00:00:00,1379.34,0,35
ord_000907,user_00316,evt_00011058,2026-01-07 00:00:00,1105.46,0,90
ord_000908,user_00317,evt_00011083,2025-12-09 00:00:00,1633.77,1,25
ord_000909,user_00317,evt_00011087,2026-01-04 00:00:00,1046.38,0,25
ord_000910,user_00317,evt_00011097,2026-02-07 00:00:00,999.6,0,60
ord_000911,user_00318,evt_00011124,2026-01-14 00:00:00,988.16,1,45
ord_000912,user_00318,evt_00011136,2026-03-10 00:00:00,1056.71,0,45
ord_000913,user_00319,evt_00011151,2025-10-09 00:00:00,1345.92,1,35
ord_000914,user_00319,evt_00011177,2026-03-23 00:00:00,2883.7,0,35
ord_000915,user_00319,evt_00011185,2026-04-13 00:00:00,3015.99,0,90
ord_000916,user_00320,evt_00011203,2026-01-11 00:00:00,1053.29,1,25
ord_000917,user_00320,evt_00011222,2026-04-08 00:00:00,911.34,0,35
ord_000918,user_00321,evt_00011228,2025-10-01 00:00:00,669.14,1,25
ord_000919,user_00321,evt_00011236,2025-12-15 00:00:00,433.23,0,25
ord_000920,user_00321,evt_00011240,2025-12-25 00:00:00,1401.49,0,60
ord_000921,user_00321,evt_00011242,2026-01-12 00:00:00,1057.82,0,25
ord_000922,user_00322,evt_00011264,2025-12-25 00:00:00,964.41,1,45
ord_000923,user_00322,evt_00011267,2026-01-12 00:00:00,1167.69,0,25
ord_000924,user_00322,evt_00011283,2026-03-23 00:00:00,665.07,0,25
ord_000925,user_00322,evt_00011285,2026-04-02 00:00:00,825.96,0,45
ord_000926,user_00323,evt_00011298,2025-10-23 00:00:00,607.27,1,35
ord_000927,user_00323,evt_00011303,2025-11-20 00:00:00,496.74,0,45
ord_000928,user_00323,evt_00011333,2026-04-23 00:00:00,928.21,0,35
ord_000929,user_00324,evt_00011338,2025-11-06 00:00:00,1312.8,1,60
ord_000930,user_00324,evt_00011340,2025-12-01 00:00:00,1514.54,0,35
ord_000931,user_00324,evt_00011348,2026-02-02 00:00:00,1006.32,0,45
ord_000932,user_00324,evt_00011361,2026-04-08 00:00:00,1263.18,0,35
ord_000933,user_00324,evt_00011362,2026-04-14 00:00:00,1489.44,0,45
ord_000934,user_00325,evt_00011395,2026-03-11 00:00:00,801.93,1,25
ord_000935,user_00325,evt_00011401,2026-03-30 00:00:00,1697.98,0,35
ord_000936,user_00326,evt_00011430,2026-03-18 00:00:00,921.73,1,35
ord_000937,user_00327,evt_00011439,2025-10-31 00:00:00,2346.93,1,90
ord_000938,user_00327,evt_00011454,2026-01-27 00:00:00,2216.35,0,35
ord_000939,user_00327,evt_00011459,2026-02-13 00:00:00,3256.83,0,25
ord_000940,user_00327,evt_00011460,2026-02-19 00:00:00,4918.77,0,45
ord_000941,user_00327,evt_00011465,2026-03-03 00:00:00,3831.29,0,35
ord_000942,user_00327,evt_00011466,2026-03-03 00:00:00,2926.67,0,60
ord_000943,user_00327,evt_00011468,2026-03-09 00:00:00,2226.27,0,35
ord_000944,user_00328,evt_00011499,2026-04-21 00:00:00,743.17,1,35
ord_000945,user_00329,evt_00011501,2025-10-03 00:00:00,447.35,1,25
ord_000946,user_00329,evt_00011514,2025-11-17 00:00:00,615.47,0,25
ord_000947,user_00329,evt_00011534,2026-03-10 00:00:00,949.58,0,35
ord_000948,user_00330,evt_00011568,2026-03-07 00:00:00,1056.16,1,25
ord_000949,user_00331,evt_00011592,2025-11-29 00:00:00,1840.6,1,35
ord_000950,user_00331,evt_00011602,2026-01-29 00:00:00,1008.24,0,60
ord_000951,user_00331,evt_00011603,2026-02-07 00:00:00,1930.32,0,35
ord_000952,user_00332,evt_00011652,2026-03-20 00:00:00,615.3,1,35
ord_000953,user_00333,evt_00011667,2025-12-18 00:00:00,584.12,1,25
ord_000954,user_00333,evt_00011671,2025-12-29 00:00:00,1034.73,0,45
ord_000955,user_00333,evt_00011687,2026-03-28 00:00:00,945.57,0,45
ord_000956,user_00334,evt_00011701,2025-12-12 00:00:00,1278.91,1,25
ord_000957,user_00334,evt_00011705,2025-12-20 00:00:00,2214.34,0,35
ord_000958,user_00334,evt_00011722,2026-03-21 00:00:00,1748.49,0,35
ord_000959,user_00334,evt_00011726,2026-04-07 00:00:00,1461.55,0,45
ord_000960,user_00335,evt_00011754,2026-04-03 00:00:00,674.47,1,60
ord_000961,user_00336,evt_00011780,2026-03-09 00:00:00,2401.75,1,45
ord_000962,user_00336,evt_00011784,2026-03-27 00:00:00,1871.3,0,35
ord_000963,user_00337,evt_00011792,2025-10-13 00:00:00,1676.88,1,25
ord_000964,user_00337,evt_00011793,2025-10-23 00:00:00,1477.35,0,35
ord_000965,user_00337,evt_00011807,2025-12-17 00:00:00,1788.04,0,60
ord_000966,user_00337,evt_00011821,2026-03-14 00:00:00,2326.13,0,45
ord_000967,user_00338,evt_00011850,2026-01-27 00:00:00,1335.93,1,45
ord_000968,user_00338,evt_00011852,2026-02-03 00:00:00,583.02,0,35
ord_000969,user_00339,evt_00011870,2025-11-27 00:00:00,1580.09,1,25
ord_000970,user_00340,evt_00011889,2025-10-03 00:00:00,773.1,1,35
ord_000971,user_00340,evt_00011908,2026-02-03 00:00:00,897.84,0,25
ord_000972,user_00340,evt_00011916,2026-02-17 00:00:00,1033.17,0,90
ord_000973,user_00340,evt_00011917,2026-02-20 00:00:00,657.88,0,35
ord_000974,user_00341,evt_00011933,2025-10-12 00:00:00,1393.26,1,25
ord_000975,user_00341,evt_00011949,2026-01-01 00:00:00,1046.95,0,25
ord_000976,user_00341,evt_00011954,2026-02-23 00:00:00,1643.76,0,25
ord_000977,user_00341,evt_00011960,2026-04-13 00:00:00,2028.84,0,45
ord_000978,user_00341,evt_00011963,2026-04-16 00:00:00,1363.28,0,35
ord_000979,user_00342,evt_00011991,2026-03-18 00:00:00,1334.86,1,35
ord_000980,user_00343,evt_00012000,2025-10-17 00:00:00,965.0,1,25
ord_000981,user_00343,evt_00012003,2025-10-25 00:00:00,1165.31,0,35
ord_000982,user_00343,evt_00012005,2025-11-22 00:00:00,1103.02,0,35
ord_000983,user_00343,evt_00012013,2025-12-31 00:00:00,1359.81,0,35
ord_000984,user_00343,evt_00012014,2025-12-31 00:00:00,971.65,0,25
ord_000985,user_00343,evt_00012019,2026-01-23 00:00:00,1524.72,0,35
ord_000986,user_00343,evt_00012021,2026-02-02 00:00:00,1299.31,0,25
ord_000987,user_00343,evt_00012028,2026-03-15 00:00:00,842.67,0,25
ord_000988,user_00343,evt_00012031,2026-03-24 00:00:00,746.03,0,25
ord_000989,user_00343,evt_00012032,2026-04-05 00:00:00,1071.03,0,25
ord_000990,user_00343,evt_00012034,2026-04-11 00:00:00,1191.51,0,25
ord_000991,user_00344,evt_00012053,2025-12-30 00:00:00,425.5,1,35
ord_000992,user_00344,evt_00012054,2026-01-02 00:00:00,603.63,0,25
ord_000993,user_00344,evt_00012060,2026-02-11 00:00:00,1127.74,0,35
ord_000994,user_00344,evt_00012063,2026-02-21 00:00:00,1176.7,0,25
ord_000995,user_00344,evt_00012065,2026-02-28 00:00:00,1075.31,0,35
ord_000996,user_00344,evt_00012068,2026-03-23 00:00:00,739.89,0,35
ord_000997,user_00345,evt_00012082,2025-10-31 00:00:00,828.43,1,45
ord_000998,user_00346,evt_00012117,2025-11-11 00:00:00,584.91,1,25
ord_000999,user_00347,evt_00012148,2025-11-08 00:00:00,1519.87,1,25
ord_001000,user_00347,evt_00012166,2026-04-15 00:00:00,830.81,0,35
ord_001001,user_00348,evt_00012171,2025-10-19 00:00:00,1109.33,1,25
ord_001002,user_00348,evt_00012197,2026-03-26 00:00:00,870.85,0,35
ord_001003,user_00348,evt_00012202,2026-04-24 00:00:00,1045.59,0,45
ord_001004,user_00349,evt_00012219,2026-01-05 00:00:00,1537.31,1,35
ord_001005,user_00350,evt_00012251,2026-01-01 00:00:00,4111.58,1,90
ord_001006,user_00350,evt_00012259,2026-01-25 00:00:00,3744.16,0,45
ord_001007,user_00350,evt_00012271,2026-03-09 00:00:00,2561.21,0,25
ord_001008,user_00351,evt_00012297,2025-12-11 00:00:00,928.91,1,25
ord_001009,user_00352,evt_00012332,2025-11-09 00:00:00,771.34,1,25
ord_001010,user_00352,evt_00012354,2026-04-24 00:00:00,998.73,0,25
ord_001011,user_00353,evt_00012362,2025-11-09 00:00:00,811.07,1,35
ord_001012,user_00353,evt_00012375,2026-02-28 00:00:00,1015.86,0,60
ord_001013,user_00353,evt_00012383,2026-04-23 00:00:00,773.84,0,90
ord_001014,user_00354,evt_00012396,2026-01-05 00:00:00,857.21,1,60
ord_001015,user_00354,evt_00012399,2026-01-14 00:00:00,730.43,0,45
ord_001016,user_00355,evt_00012422,2026-01-07 00:00:00,2239.22,1,90
ord_001017,user_00355,evt_00012434,2026-03-16 00:00:00,1229.76,0,25
ord_001018,user_00355,evt_00012439,2026-04-14 00:00:00,1705.96,0,25
ord_001019,user_00356,evt_00012458,2025-12-19 00:00:00,816.82,1,25
ord_001020,user_00356,evt_00012460,2025-12-29 00:00:00,1011.93,0,35
ord_001021,user_00356,evt_00012463,2026-01-05 00:00:00,974.98,0,25
ord_001022,user_00356,evt_00012478,2026-04-11 00:00:00,476.19,0,35
ord_001023,user_00357,evt_00012512,2026-02-23 00:00:00,1858.38,1,35
ord_001024,user_00358,evt_00012524,2025-10-17 00:00:00,479.44,1,25
ord_001025,user_00358,evt_00012531,2025-11-18 00:00:00,1114.74,0,45
ord_001026,user_00358,evt_00012534,2025-12-08 00:00:00,317.48,0,35
ord_001027,user_00358,evt_00012539,2026-01-09 00:00:00,1023.91,0,25
ord_001028,user_00359,evt_00012564,2025-11-23 00:00:00,920.82,1,25
ord_001029,user_00359,evt_00012582,2026-02-28 00:00:00,863.26,0,35
ord_001030,user_00360,evt_00012596,2025-10-23 00:00:00,1479.74,1,25
ord_001031,user_00360,evt_00012597,2025-10-26 00:00:00,712.37,0,35
ord_001032,user_00360,evt_00012600,2025-11-21 00:00:00,2610.98,0,35
ord_001033,user_00361,evt_00012633,2025-10-05 00:00:00,2910.29,1,90
ord_001034,user_00361,evt_00012639,2025-11-11 00:00:00,1180.33,0,35
ord_001035,user_00361,evt_00012646,2025-12-19 00:00:00,2989.03,0,35
ord_001036,user_00361,evt_00012654,2026-01-13 00:00:00,1082.28,0,45
ord_001037,user_00361,evt_00012657,2026-02-02 00:00:00,1535.94,0,45
ord_001038,user_00362,evt_00012678,2025-10-23 00:00:00,2271.65,1,35
ord_001039,user_00362,evt_00012694,2026-02-02 00:00:00,2266.33,0,35
ord_001040,user_00362,evt_00012700,2026-03-25 00:00:00,1729.03,0,25
ord_001041,user_00363,evt_00012708,2025-10-12 00:00:00,559.46,1,60
ord_001042,user_00363,evt_00012711,2025-10-15 00:00:00,741.19,0,25
ord_001043,user_00363,evt_00012713,2025-10-23 00:00:00,870.71,0,45
ord_001044,user_00363,evt_00012729,2026-01-27 00:00:00,1306.27,0,45
ord_001045,user_00363,evt_00012739,2026-02-24 00:00:00,1067.66,0,25
ord_001046,user_00363,evt_00012741,2026-03-04 00:00:00,751.39,0,25
ord_001047,user_00363,evt_00012742,2026-03-17 00:00:00,615.8,0,25
ord_001048,user_00364,evt_00012756,2025-11-20 00:00:00,535.91,1,60
ord_001049,user_00364,evt_00012760,2025-12-21 00:00:00,1590.37,0,25
ord_001050,user_00364,evt_00012764,2026-01-19 00:00:00,1237.33,0,25
ord_001051,user_00364,evt_00012774,2026-03-19 00:00:00,932.96,0,60
ord_001052,user_00364,evt_00012780,2026-04-20 00:00:00,1171.66,0,45
ord_001053,user_00365,evt_00012783,2025-10-02 00:00:00,782.1,1,45
ord_001054,user_00365,evt_00012785,2025-10-14 00:00:00,617.19,0,45
ord_001055,user_00365,evt_00012803,2026-02-18 00:00:00,850.25,0,60
